index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
4281,Pseudomonas phage Epa13,NC_050147.1,91,True,65.68,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pbunavirus,Pbunavirus,Fully clustered
4282,Pseudomonas virus Pa193,NC_050148.1,92,True,66.657,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pbunavirus,Pbunavirus,Fully clustered
4283,Pseudomonas phage vB_PaeM_USP_1,NC_050149.1,87,True,65.918,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pbunavirus,Pbunavirus,Fully clustered
4284,Pseudomonas phage antinowhere,NC_050150.1,92,True,65.852,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pbunavirus,Pbunavirus,Fully clustered
4285,Pseudomonas phage crassa,NC_050151.1,92,True,66.295,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pbunavirus,Pbunavirus,Fully clustered
3253,Pectobacterium phage PEAT2,NC_044940.1,55,True,48.659,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Peatvirus,Peatvirus,Fully clustered
1630,Bacillus phage PM1,NC_020883.1,86,True,50.861,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pemunavirus,Pemunavirus,Fully clustered
1443,Brucella phage Tb,NC_019446.1,58,True,41.148,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Perisivirus,Perisivirus,Fully clustered
1444,Brucella phage Pr,NC_019447.1,57,True,38.253,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Perisivirus,Perisivirus,Fully clustered
553,Arthrobacter phage Persistence,MW712719.1,89,True,50.433,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Persistencevirus,Persistencevirus,Fully clustered
1315,Pseudomonas phage OBP,NC_016571.1,309,True,284.757,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Petsuvirus,Petsuvirus,Fully clustered
3713,Edwardsiella phage pEt-SU,NC_048182.1,284,True,276.734,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Petsuvirus,Petsuvirus,Fully clustered
5054,Pseudomonas phage Phabio,NC_062582.1,468,True,309.157,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phabiovirus,Phabiovirus,Fully clustered
3402,Bordetella phage vB_BbrM_PHB04,NC_047861.1,124,True,94.005,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phabquatrovirus,Phabquatrovirus,Fully clustered
4649,Mycobacterium phage Pharaoh,NC_054784.1,80,True,50.346,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pharaohvirus,Pharaohvirus|Refugevirus,Fully clustered
4650,Mycobacterium phage DarthPhader,NC_054785.1,91,True,53.432,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Refugevirus,Pharaohvirus|Refugevirus,Fully clustered
4651,Mycobacterium phage Refuge,NC_054786.1,91,True,53.594,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Refugevirus,Pharaohvirus|Refugevirus,Fully clustered
4652,Mycobacterium phage Steamy,NC_054787.1,90,True,53.42,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pharaohvirus,Pharaohvirus|Refugevirus,Fully clustered
1194,Enterococcus phage phiFL2A,NC_013643.1,63,True,36.27,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phifelvirus,Phifelvirus,Fully clustered
1197,Enterococcus phage phiFL1A,NC_013646.1,61,True,38.764,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phifelvirus,Phifelvirus,Fully clustered
1199,Enterococcus phage phiFL3A,NC_013648.1,64,True,39.576,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phifelvirus,Phifelvirus,Fully clustered
782,Pseudomonas phage phiKZ,NC_004629.1,369,True,280.334,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phikzvirus,Phikzvirus,Fully clustered
3123,Pseudomonas phage PA7,NC_042060.1,337,True,266.743,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phikzvirus,Phikzvirus,Fully clustered
3136,Pseudomonas phage SL2,NC_042081.1,355,True,279.696,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phikzvirus,Phikzvirus,Fully clustered
2303,Mycobacterium phage Phlei,NC_028662.1,81,True,50.418,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phleivirus,Phleivirus,Fully clustered
4630,Mycobacterium phage Phrappuccino,NC_054727.1,201,True,136.361,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Phrappuccinovirus,Phrappuccinovirus,Fully clustered
1403,Streptomyces phage SV1,NC_018848.1,55,True,37.612,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Picardvirus,Picardvirus,Fully clustered
3335,Streptomyces phage Picard,NC_047794.1,56,True,39.522,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Picardvirus,Picardvirus,Fully clustered
3174,Microbacterium phage Pikmin,NC_042119.1,59,True,39.307,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pikminvirus,Pikminvirus,Fully clustered
2947,Pseudomonas phage phiPMW,NC_041880.1,229,True,103.218,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Plaisancevirus,Plaisancevirus,Fully clustered
3882,Aeromonas phage 2L372D,NC_048769.1,217,True,122.963,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Plateaulakevirus,Plateaulakevirus,Fully clustered
3883,Aeromonas phage 2L372X,NC_048770.1,211,True,115.893,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Plateaulakevirus,Plateaulakevirus,Fully clustered
3884,Aeromonas phage 4L372D,NC_048771.1,251,True,138.69,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Plateaulakevirus,Plateaulakevirus,Fully clustered
3885,Aeromonas phage 4L372XY,NC_048772.1,221,True,124.279,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Plateaulakevirus,Plateaulakevirus,Fully clustered
2727,Lactobacillus phage PLE2,NC_031036.1,51,True,35.068,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pleeduovirus,Pleeduovirus,Fully clustered
2377,Lactobacillus phage iLp84,NC_028783.1,60,True,39.399,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pleetrevirus,Pleetrevirus,Fully clustered
2808,Lactobacillus phage PLE3,NC_031125.1,60,True,41.005,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pleetrevirus,Pleetrevirus,Fully clustered
3078,Agrobacterium phage Atu_ph07,NC_042013.1,714,True,490.38,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Polybotosvirus,Polybotosvirus,Fully clustered
322,Gordonia phage SheckWes,MK967385.1,75,True,47.618,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ponsvirus,Ponsvirus,Fully clustered
335,Gordonia phage Mayweather,MN062716.1,74,True,48.382,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ponsvirus,Ponsvirus,Fully clustered
355,Gordonia phage CherryonLim,MN284906.1,72,True,48.948,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ponsvirus,Ponsvirus,Fully clustered
376,Gordonia phage Lauer,MN586015.1,66,True,48.123,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ponsvirus,Ponsvirus,Fully clustered
495,Gordonia phage BigChungus,MT776810.1,69,True,47.166,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ponsvirus,Ponsvirus,Fully clustered
633,Gordonia phage Vine,MZ622167.1,74,True,48.092,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ponsvirus,Ponsvirus,Fully clustered
5114,Gordonia phage Pons,OK040785.1,74,True,47.982,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ponsvirus,Ponsvirus,Fully clustered
1488,Aeromonas phage vB_AsaM-56,NC_019527.1,83,True,43.551,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Popoffvirus,Popoffvirus|Kunmingvirus,Fully clustered
4569,Aeromonas phage 2_D05,NC_054465.1,83,True,43.233,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Kunmingvirus,Popoffvirus|Kunmingvirus,Fully clustered
4570,Aeromonas phage 4_D05,NC_054466.1,74,True,42.249,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Kunmingvirus,Popoffvirus|Kunmingvirus,Fully clustered
3194,Corynebacterium phage Poushou,NC_042139.2,54,True,40.353,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Poushouvirus,Poushouvirus,Lower clustered then no edges
1085,Mycobacterium phage Predator,NC_011039.1,92,True,70.11,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Predatorvirus,Predatorvirus,Fully clustered
1083,Mycobacterium phage Pukovnik,NC_011023.1,88,True,52.892,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pukovnikvirus,Pukovnikvirus,Fully clustered
2853,Mycobacterium phage Bactobuster,NC_031279.1,87,True,52.129,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pukovnikvirus,Pukovnikvirus,Fully clustered
4679,Mycobacterium phage IronMan,NC_054814.1,91,True,53.467,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pukovnikvirus,Pukovnikvirus,Fully clustered
4680,Mycobacterium phage Phaded,NC_054815.1,88,True,53.598,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pukovnikvirus,Pukovnikvirus,Fully clustered
2766,Propionibacterium phage PFR1,NC_031076.1,56,True,38.071,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pulverervirus,Pulverervirus,Fully clustered
2791,Propionibacterium phage PFR2,NC_031108.1,58,True,39.64,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Pulverervirus,Pulverervirus,Fully clustered
846,Escherichia phage P1,NC_005856.1,110,True,94.8,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Punavirus,Punavirus,Fully clustered
2812,Salmonella phage SJ46,NC_031129.1,122,True,103.445,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Punavirus,Punavirus,Fully clustered
3183,Escherichia phage RCS47,NC_042128.1,124,True,115.154,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Punavirus,Punavirus,Fully clustered
4286,Enterobacteria phage P7,NC_050152.1,113,True,101.66,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Punavirus,Punavirus,Fully clustered
4287,Escherichia phage vB_EcoM-Ro157c2YLVW,NC_050153.1,86,True,80.732,,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Punavirus,Punavirus,Fully clustered
5202,Pseudomonas phage UFJF_PfDIW6,OM418631.1,58,True,42.322,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Purivirus,Purivirus,Fully clustered
3380,Pseudoalteromonas phage J2-1,NC_047839.1,95,True,120.295,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Qingdaovirus,Qingdaovirus,Fully clustered
969,Lactococcus phage Q54,NC_008364.1,47,True,26.537,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Questintvirus,Questintvirus,Fully clustered
4738,Ralstonia phage Raharianne,NC_054955.1,75,True,46.321,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rahariannevirus,Rahariannevirus,Fully clustered
3336,Streptomyces phage Raleigh,NC_047795.1,53,True,40.785,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Raleighvirus,Raleighvirus,Fully clustered
3604,Streptomyces phage Darolandstone,NC_048072.1,55,True,40.725,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Raleighvirus,Raleighvirus,Fully clustered
839,Bordetella phage BPP-1,NC_005357.1,49,True,42.493,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rauchvirus,Rauchvirus,Fully clustered
3750,Nodularia phage vB_NpeS-2AV2,NC_048637.1,182,True,139.1,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ravarandavirus,Ravarandavirus,Fully clustered
3869,Nodularia phage vB_NspS-kac65v151,NC_048756.1,206,True,146.618,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ravarandavirus,Ravarandavirus,Fully clustered
3870,Nodularia phage vB_NspS-kac68v161,NC_048757.1,198,True,145.4,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ravarandavirus,Ravarandavirus,Fully clustered
1316,Rhodococcus phage RGL3,NC_016650.1,66,True,48.072,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rerduovirus,Rerduovirus,Fully clustered
1319,Rhodococcus phage RER2,NC_016653.1,66,True,46.586,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rerduovirus,Rerduovirus,Fully clustered
2317,Rhodococcus phage CosmicSans,NC_028677.1,66,True,46.596,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rerduovirus,Rerduovirus,Fully clustered
3782,Rhodococcus phage Hiro,NC_048669.1,65,True,46.854,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rerduovirus,Rerduovirus,Fully clustered
3821,Rhodococcus phage Takoda,NC_048708.1,67,True,46.807,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rerduovirus,Rerduovirus,Fully clustered
4634,Rhodococcus phage PhailMary,NC_054762.1,63,True,45.614,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rerduovirus,Rerduovirus,Fully clustered
189,Arthrobacter phage Auxilium,MH834598.1,93,True,49.447,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Richievirus,Richievirus|Isoldevirus|Seamegvirus,Fully clustered
194,Arthrobacter phage Richie,MH834625.1,98,True,53.867,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Richievirus,Richievirus|Isoldevirus|Seamegvirus,Fully clustered
217,Arthrobacter phage Isolde,MH910037.1,96,True,53.234,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Isoldevirus,Richievirus|Isoldevirus|Seamegvirus,Fully clustered
218,Arthrobacter phage Seahorse,MH910041.1,100,True,56.481,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Seamegvirus,Richievirus|Isoldevirus|Seamegvirus,Fully clustered
1888,Rhizobium phage vB_RglS_P106B,NC_023566.1,95,True,56.024,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rigallicvirus,Rigallicvirus,Lower clustered then no edges
2978,Ralstonia phage RP12,NC_041911.1,289,True,279.845,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ripduovirus,Ripduovirus,Fully clustered
3083,Erwinia phage vB_EamM_RisingSun,NC_042018.1,243,True,235.108,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Risingsunvirus,Risingsunvirus,Fully clustered
5051,Erwinia phage pEa_SNUABM_5,NC_061450.1,352,True,267.169,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rivsvirus,Rivsvirus,Fully clustered
2568,Bacillus phage phi4J1,NC_029008.1,67,True,41.486,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rockvillevirus,Rockvillevirus,Fully clustered
3516,Microbacterium phage Hendrix,NC_047977.1,155,True,97.757,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rogerhendrixvirus,Rogerhendrixvirus,Fully clustered
3566,Gordonia phage Fryberger,NC_048027.1,144,True,67.234,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ronaldovirus,Ronaldovirus,Fully clustered
3567,Gordonia phage Ronaldo,NC_048028.1,147,True,68.389,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ronaldovirus,Ronaldovirus,Fully clustered
4538,Mycobacterium phage Weirdo19,NC_054433.1,89,True,52.581,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rosariovirus,Rosariovirus,Fully clustered
2832,Salmonella phage BP63,NC_031250.1,76,True,52.437,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rosemountvirus,Rosemountvirus|Loughboroughvirus,Fully clustered
3710,Salmonella phage ZCSE2,NC_048179.1,78,True,53.965,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Loughboroughvirus,Rosemountvirus|Loughboroughvirus,Fully clustered
3762,Salmonella phage UPF_BP2,NC_048649.1,70,True,54.894,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rosemountvirus,Rosemountvirus|Loughboroughvirus,Fully clustered
3876,Salmonella phage SE13,NC_048763.1,73,True,52.438,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rosemountvirus,Rosemountvirus|Loughboroughvirus,Fully clustered
3877,Salmonella phage SE4,NC_048764.1,76,True,53.494,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Loughboroughvirus,Rosemountvirus|Loughboroughvirus,Fully clustered
3975,Salmonella phage yarpen,NC_048863.1,69,True,52.464,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rosemountvirus,Rosemountvirus|Loughboroughvirus,Fully clustered
3976,Salmonella phage birk,NC_048864.1,74,True,52.767,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rosemountvirus,Rosemountvirus|Loughboroughvirus,Fully clustered
123,Agrobacterium phage Atu_ph08,MF403009.1,75,True,58.966,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Roslyckyvirus,Roslyckyvirus,Fully clustered
3445,Streptomyces phage Rowa,NC_047906.1,62,True,42.89,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Rowavirus,Rowavirus,Fully clustered
855,Burkholderia phage BcepC6B,NC_005887.1,46,True,42.415,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Ryyoungvirus,Ryyoungvirus,Fully clustered
2127,Acinetobacter phage vB_AbaM_Acibel004,NC_025462.1,156,True,99.73,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Saclayvirus,Saclayvirus,Fully clustered
2854,Acinetobacter phage vB_AbaM_phiAbaA1,NC_031280.1,165,True,104.906,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Saclayvirus,Saclayvirus,Fully clustered
3606,Acinetobacter phage vB_AbaM_B09_Aci01-1,NC_048074.1,163,True,103.628,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Saclayvirus,Saclayvirus,Fully clustered
3607,Acinetobacter phage vB_AbaM_B09_Aci02-2,NC_048075.1,171,True,104.354,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Saclayvirus,Saclayvirus,Fully clustered
3612,Acinetobacter phage vB_AbaM_B09_Aci05,NC_048080.1,160,True,102.789,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Saclayvirus,Saclayvirus,Fully clustered
4657,Mycobacterium phage PP,NC_054792.1,80,True,51.509,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Sagamiharavirus,Sagamiharavirus,Fully clustered
3991,Leptospira phage LE1,NC_048892.1,81,True,73.623,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Saintgironsvirus,Saintgironsvirus,Lower clustered then no edges
3585,Dickeya phage vB_DsoM_JA29,NC_048053.1,318,True,253.323,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,Salmondvirus,Salmondvirus,Fully clustered
